rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-11-12,tight,59.75,2024-11-12 10:10:00-05:00,2024-11-12 10:11:00-05:00,21223.5,2024-11-12 10:56:00-05:00,21188.75,stop,-70.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-11-18,tight,51.25,2024-11-18 11:57:00-05:00,2024-11-18 11:58:00-05:00,20655.0,2024-11-18 12:00:00-05:00,20662.0,time_exit,12.66,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-11-21,wide,278.75,2024-11-21 10:20:00-05:00,2024-11-21 10:21:00-05:00,20692.75,2024-11-21 10:22:00-05:00,20665.0,stop,-56.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-11-22,normal,83.75,2024-11-22 10:50:00-05:00,2024-11-22 10:51:00-05:00,20834.0,2024-11-22 11:09:00-05:00,20807.75,stop,-53.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-11-25,wide,125.0,2024-11-25 10:14:00-05:00,2024-11-25 10:15:00-05:00,20894.5,2024-11-25 10:30:00-05:00,20936.0,target,81.66,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-11-26,tight,65.5,2024-11-26 11:19:00-05:00,2024-11-26 11:20:00-05:00,20945.75,2024-11-26 11:49:00-05:00,20926.75,stop,-39.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-12-05,tight,33.5,2024-12-05 11:44:00-05:00,2024-12-05 11:45:00-05:00,21521.0,2024-12-05 12:00:00-05:00,21528.75,time_exit,14.16,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-12-17,normal,85.75,2024-12-17 11:24:00-05:00,2024-12-17 11:25:00-05:00,22033.25,2024-12-17 11:34:00-05:00,22054.875,target,41.91,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-12-18,normal,89.25,2024-12-18 10:18:00-05:00,2024-12-18 10:19:00-05:00,22009.75,2024-12-18 10:45:00-05:00,22038.875,target,56.91,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2024-12-26,tight,53.25,2024-12-26 11:29:00-05:00,2024-12-26 11:30:00-05:00,21992.25,2024-12-26 11:42:00-05:00,22027.0,target,68.16,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-01-14,normal,111.25,2025-01-14 10:41:00-05:00,2025-01-14 10:42:00-05:00,20997.5,2025-01-14 10:49:00-05:00,20967.0,stop,-62.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-01-16,normal,93.5,2025-01-16 11:23:00-05:00,2025-01-16 11:24:00-05:00,21418.0,2025-01-16 11:35:00-05:00,21392.25,stop,-52.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-01-21,normal,129.0,2025-01-21 10:08:00-05:00,2025-01-21 10:09:00-05:00,21633.25,2025-01-21 10:10:00-05:00,21605.25,stop,-57.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-01-23,tight,49.75,2025-01-23 11:53:00-05:00,2025-01-23 11:54:00-05:00,21949.5,2025-01-23 12:00:00-05:00,21933.5,stop,-33.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-01-24,tight,52.75,2025-01-24 10:24:00-05:00,2025-01-24 10:25:00-05:00,22010.0,2025-01-24 10:28:00-05:00,21987.25,stop,-46.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-01-30,tight,71.5,2025-01-30 10:06:00-05:00,2025-01-30 10:07:00-05:00,21606.25,2025-01-30 10:19:00-05:00,21561.25,stop,-91.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-02-11,normal,96.75,2025-02-11 10:37:00-05:00,2025-02-11 10:38:00-05:00,21834.75,2025-02-11 10:45:00-05:00,21856.375,target,41.91,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-02-14,tight,50.0,2025-02-14 11:25:00-05:00,2025-02-14 11:26:00-05:00,22132.5,2025-02-14 12:00:00-05:00,22131.0,time_exit,-4.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-02-18,tight,57.0,2025-02-18 09:51:00-05:00,2025-02-18 09:52:00-05:00,22192.0,2025-02-18 10:01:00-05:00,22167.75,stop,-49.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-02-21,normal,91.25,2025-02-21 09:53:00-05:00,2025-02-21 09:54:00-05:00,22116.5,2025-02-21 09:57:00-05:00,22090.75,stop,-52.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-03-03,wide,178.5,2025-03-03 10:10:00-05:00,2025-03-03 10:11:00-05:00,20854.0,2025-03-03 10:28:00-05:00,20942.0,target,174.66,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-03-17,normal,164.0,2025-03-17 10:47:00-04:00,2025-03-17 10:48:00-04:00,19744.5,2025-03-17 10:48:00-04:00,19727.25,stop,-35.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-03-20,normal,150.0,2025-03-20 11:06:00-04:00,2025-03-20 11:07:00-04:00,19837.0,2025-03-20 11:32:00-04:00,19797.5,stop,-80.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-03-25,tight,60.5,2025-03-25 09:51:00-04:00,2025-03-25 09:52:00-04:00,20380.0,2025-03-25 09:56:00-04:00,20415.875,target,70.41,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-04-02,wide,216.75,2025-04-02 10:00:00-04:00,2025-04-02 10:01:00-04:00,19576.75,2025-04-02 10:11:00-04:00,19505.0,stop,-144.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-04-07,wide,307.75,2025-04-07 10:26:00-04:00,2025-04-07 10:27:00-04:00,17636.5,2025-04-07 10:27:00-04:00,17520.0,stop,-234.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-04-08,normal,139.75,2025-04-08 11:19:00-04:00,2025-04-08 11:20:00-04:00,18057.0,2025-04-08 11:24:00-04:00,17999.25,stop,-116.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-04-11,wide,217.75,2025-04-11 10:04:00-04:00,2025-04-11 10:05:00-04:00,18499.0,2025-04-11 10:07:00-04:00,18581.375,target,163.41,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-04-14,wide,261.0,2025-04-14 11:18:00-04:00,2025-04-14 11:19:00-04:00,19042.0,2025-04-14 11:25:00-04:00,19012.25,stop,-60.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-04-15,normal,118.75,2025-04-15 10:55:00-04:00,2025-04-15 10:56:00-04:00,19045.75,2025-04-15 11:00:00-04:00,19013.5,stop,-65.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-04-25,tight,107.0,2025-04-25 09:58:00-04:00,2025-04-25 09:59:00-04:00,19281.25,2025-04-25 09:59:00-04:00,19249.75,stop,-64.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-04-29,tight,73.5,2025-04-29 10:29:00-04:00,2025-04-29 10:30:00-04:00,19497.25,2025-04-29 10:33:00-04:00,19533.125,target,70.41,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-05-01,tight,102.0,2025-05-01 11:58:00-04:00,2025-05-01 11:59:00-04:00,19974.5,2025-05-01 12:00:00-04:00,19981.25,time_exit,12.16,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-05-07,tight,68.25,2025-05-07 10:17:00-04:00,2025-05-07 10:18:00-04:00,19952.5,2025-05-07 10:49:00-04:00,19919.5,stop,-67.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-05-08,tight,76.75,2025-05-08 10:57:00-04:00,2025-05-08 10:58:00-04:00,20027.0,2025-05-08 11:14:00-04:00,20085.0,target,114.66,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-05-14,normal,90.75,2025-05-14 09:51:00-04:00,2025-05-14 09:52:00-04:00,21324.5,2025-05-14 09:56:00-04:00,21273.5,stop,-103.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-05-15,tight,62.75,2025-05-15 11:00:00-04:00,2025-05-15 11:01:00-04:00,21337.5,2025-05-15 11:04:00-04:00,21364.375,target,52.41,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-05-16,normal,81.5,2025-05-16 10:07:00-04:00,2025-05-16 10:08:00-04:00,21438.5,2025-05-16 10:12:00-04:00,21402.75,stop,-72.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-05-19,wide,133.5,2025-05-19 11:52:00-04:00,2025-05-19 11:53:00-04:00,21433.75,2025-05-19 12:00:00-04:00,21432.25,time_exit,-4.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-05-29,wide,156.75,2025-05-29 11:10:00-04:00,2025-05-29 11:11:00-04:00,21497.0,2025-05-29 11:14:00-04:00,21469.0,stop,-57.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-06-02,wide,171.25,2025-06-02 09:56:00-04:00,2025-06-02 09:57:00-04:00,21341.25,2025-06-02 09:57:00-04:00,21314.25,stop,-55.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-06-04,normal,76.75,2025-06-04 10:01:00-04:00,2025-06-04 10:02:00-04:00,21740.5,2025-06-04 10:03:00-04:00,21698.75,stop,-84.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-06-05,normal,105.0,2025-06-05 10:37:00-04:00,2025-06-05 10:38:00-04:00,21783.0,2025-06-05 10:42:00-04:00,21844.375,target,121.41,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-06-11,tight,64.75,2025-06-11 09:49:00-04:00,2025-06-11 09:50:00-04:00,21954.25,2025-06-11 10:09:00-04:00,22004.0,target,98.16,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-06-12,tight,68.75,2025-06-12 11:29:00-04:00,2025-06-12 11:30:00-04:00,21918.5,2025-06-12 11:32:00-04:00,21896.25,stop,-45.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-06-17,normal,80.5,2025-06-17 11:18:00-04:00,2025-06-17 11:19:00-04:00,21888.5,2025-06-17 11:23:00-04:00,21872.75,stop,-32.84,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-06-18,tight,69.0,2025-06-18 11:30:00-04:00,2025-06-18 11:31:00-04:00,21828.5,2025-06-18 11:55:00-04:00,21852.0,target,45.66,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-06-30,normal,74.25,2025-06-30 11:20:00-04:00,2025-06-30 11:21:00-04:00,22820.0,2025-06-30 11:49:00-04:00,22855.5,target,69.66,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-07-08,tight,55.0,2025-07-08 10:58:00-04:00,2025-07-08 10:59:00-04:00,22888.25,2025-07-08 11:25:00-04:00,22858.25,stop,-61.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-07-09,wide,87.0,2025-07-09 10:39:00-04:00,2025-07-09 10:40:00-04:00,23005.75,2025-07-09 10:41:00-04:00,22979.75,stop,-53.34,full_history
ema_pullback|long|buffer_points=8|confirm_pattern=break_prev|end=12:00|max_risk_points=120|min_reward_points=8|min_slope=2|rr=1.5|rsi_threshold=50|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|touch_tolerance=5,ema_pullback,long,2025-07-11,wide,88.25,2025-07-11 11:57:00-04:00,2025-07-11 11:58:00-04:00,22978.25,2025-07-11 12:00:00-04:00,22993.75,time_exit,29.66,full_history
