rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2025-12-23,normal,99.5,2025-12-23 09:49:00-05:00,2025-12-23 09:50:00-05:00,25733.0,2025-12-23 09:55:00-05:00,25694.125,target,76.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2025-12-24,tight,45.75,2025-12-24 09:57:00-05:00,2025-12-24 09:58:00-05:00,25806.5,2025-12-24 10:05:00-05:00,25819.5,stop,-27.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2025-12-26,tight,68.0,2025-12-26 09:45:00-05:00,2025-12-26 09:46:00-05:00,25927.75,2025-12-26 09:50:00-05:00,25905.375,target,43.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2025-12-30,tight,57.5,2025-12-30 09:51:00-05:00,2025-12-30 09:52:00-05:00,25738.25,2025-12-30 09:55:00-05:00,25754.75,stop,-34.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-02,normal,95.5,2026-01-02 09:49:00-05:00,2026-01-02 09:50:00-05:00,25754.25,2026-01-02 09:50:00-05:00,25778.75,stop,-50.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-05,normal,134.75,2026-01-05 09:46:00-05:00,2026-01-05 09:47:00-05:00,25612.25,2026-01-05 09:49:00-05:00,25570.0,target,83.16,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-06,tight,70.25,2026-01-06 09:48:00-05:00,2026-01-06 09:49:00-05:00,25691.75,2026-01-06 09:50:00-05:00,25721.0,stop,-59.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-07,normal,93.5,2026-01-07 09:45:00-05:00,2026-01-07 09:46:00-05:00,25844.75,2026-01-07 09:46:00-05:00,25866.5,stop,-44.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-09,wide,142.75,2026-01-09 09:46:00-05:00,2026-01-09 09:47:00-05:00,25739.75,2026-01-09 09:48:00-05:00,25691.125,target,95.91,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-13,normal,112.25,2026-01-13 09:47:00-05:00,2026-01-13 09:48:00-05:00,25987.0,2026-01-13 09:51:00-05:00,25951.5,target,69.66,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-15,normal,93.75,2026-01-15 09:45:00-05:00,2026-01-15 09:46:00-05:00,25905.5,2026-01-15 10:46:00-05:00,25820.875,target,167.91,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-20,normal,124.75,2026-01-20 10:30:00-05:00,2026-01-20 10:31:00-05:00,25359.25,2026-01-20 10:31:00-05:00,25372.75,stop,-28.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-21,normal,94.5,2026-01-21 09:46:00-05:00,2026-01-21 09:47:00-05:00,25200.75,2026-01-21 09:47:00-05:00,25223.75,stop,-47.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-22,normal,120.0,2026-01-22 10:36:00-05:00,2026-01-22 10:37:00-05:00,25623.5,2026-01-22 10:42:00-05:00,25642.25,stop,-38.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-23,normal,90.25,2026-01-23 10:05:00-05:00,2026-01-23 10:06:00-05:00,25709.5,2026-01-23 10:07:00-05:00,25693.125,target,31.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-26,normal,123.0,2026-01-26 09:47:00-05:00,2026-01-26 09:48:00-05:00,25822.0,2026-01-26 09:53:00-05:00,25838.75,stop,-34.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-27,normal,95.25,2026-01-27 09:47:00-05:00,2026-01-27 09:48:00-05:00,25974.5,2026-01-27 09:49:00-05:00,25990.25,stop,-32.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-28,tight,85.0,2026-01-28 09:46:00-05:00,2026-01-28 09:47:00-05:00,26266.5,2026-01-28 10:15:00-05:00,26209.625,target,112.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-01-30,normal,126.25,2026-01-30 09:52:00-05:00,2026-01-30 09:53:00-05:00,25887.25,2026-01-30 09:59:00-05:00,25828.875,target,115.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-02,wide,193.75,2026-02-02 09:45:00-05:00,2026-02-02 09:46:00-05:00,25713.5,2026-02-02 09:46:00-05:00,25733.25,stop,-40.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-06,wide,227.0,2026-02-06 09:46:00-05:00,2026-02-06 09:47:00-05:00,24921.0,2026-02-06 09:51:00-05:00,24957.5,stop,-74.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-09,wide,197.0,2026-02-09 09:45:00-05:00,2026-02-09 09:46:00-05:00,25135.25,2026-02-09 09:46:00-05:00,25176.5,stop,-83.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-10,normal,145.0,2026-02-10 09:59:00-05:00,2026-02-10 10:00:00-05:00,25391.5,2026-02-10 10:06:00-05:00,25415.25,stop,-48.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-11,normal,126.5,2026-02-11 09:49:00-05:00,2026-02-11 09:50:00-05:00,25400.75,2026-02-11 09:50:00-05:00,25370.5,target,59.16,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-13,wide,221.25,2026-02-13 10:29:00-05:00,2026-02-13 10:30:00-05:00,24848.0,2026-02-13 10:30:00-05:00,24879.25,stop,-63.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-18,tight,116.75,2026-02-18 09:46:00-05:00,2026-02-18 09:47:00-05:00,24854.0,2026-02-18 09:48:00-05:00,24803.875,target,98.91,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-19,normal,120.75,2026-02-19 10:04:00-05:00,2026-02-19 10:05:00-05:00,24924.5,2026-02-19 10:12:00-05:00,24878.875,target,89.91,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-20,wide,271.75,2026-02-20 09:47:00-05:00,2026-02-20 09:48:00-05:00,24914.5,2026-02-20 10:01:00-05:00,24962.5,stop,-97.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-24,normal,218.25,2026-02-24 09:46:00-05:00,2026-02-24 09:47:00-05:00,24917.25,2026-02-24 09:48:00-05:00,24947.25,stop,-61.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-25,tight,123.0,2026-02-25 09:49:00-05:00,2026-02-25 09:50:00-05:00,25319.0,2026-02-25 09:51:00-05:00,25340.25,stop,-43.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-02-27,normal,130.0,2026-02-27 10:48:00-05:00,2026-02-27 10:49:00-05:00,24987.5,2026-02-27 10:51:00-05:00,24951.625,target,70.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-02,wide,280.0,2026-03-02 10:12:00-05:00,2026-03-02 10:13:00-05:00,24929.25,2026-03-02 10:18:00-05:00,24901.625,target,53.91,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-04,normal,133.25,2026-03-04 09:49:00-05:00,2026-03-04 09:50:00-05:00,24895.5,2026-03-04 10:00:00-05:00,24948.0,stop,-106.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-05,normal,140.0,2026-03-05 10:01:00-05:00,2026-03-05 10:02:00-05:00,25183.0,2026-03-05 10:08:00-05:00,25136.625,target,91.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-06,tight,120.5,2026-03-06 10:33:00-05:00,2026-03-06 10:34:00-05:00,24840.75,2026-03-06 10:35:00-05:00,24866.75,stop,-53.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-09,normal,171.25,2026-03-09 10:48:00-04:00,2026-03-09 10:49:00-04:00,24566.75,2026-03-09 10:52:00-04:00,24582.75,stop,-33.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-10,tight,121.5,2026-03-10 09:50:00-04:00,2026-03-10 09:51:00-04:00,25044.75,2026-03-10 09:51:00-04:00,25025.75,target,36.66,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-11,tight,81.0,2026-03-11 10:01:00-04:00,2026-03-11 10:02:00-04:00,25147.5,2026-03-11 10:08:00-04:00,25087.25,target,119.16,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-13,normal,161.75,2026-03-13 09:46:00-04:00,2026-03-13 09:47:00-04:00,24787.0,2026-03-13 09:50:00-04:00,24748.5,target,75.66,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-16,tight,94.0,2026-03-16 09:46:00-04:00,2026-03-16 09:47:00-04:00,24720.75,2026-03-16 09:47:00-04:00,24732.25,stop,-24.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-17,tight,112.5,2026-03-17 09:47:00-04:00,2026-03-17 09:48:00-04:00,24881.25,2026-03-17 10:02:00-04:00,24848.375,target,64.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-23,normal,136.0,2026-03-23 09:47:00-04:00,2026-03-23 09:48:00-04:00,24520.75,2026-03-23 09:49:00-04:00,24560.0,stop,-79.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-24,wide,176.75,2026-03-24 10:57:00-04:00,2026-03-24 10:58:00-04:00,24317.5,2026-03-24 10:58:00-04:00,24296.25,target,41.16,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-25,tight,100.0,2026-03-25 10:13:00-04:00,2026-03-25 10:14:00-04:00,24426.75,2026-03-25 10:14:00-04:00,24459.0,stop,-65.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-03-31,tight,91.25,2026-03-31 09:50:00-04:00,2026-03-31 09:51:00-04:00,23512.75,2026-03-31 09:53:00-04:00,23539.5,stop,-54.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-01,normal,151.0,2026-04-01 10:03:00-04:00,2026-04-01 10:04:00-04:00,24145.25,2026-04-01 10:08:00-04:00,24176.0,stop,-62.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-02,normal,141.0,2026-04-02 10:38:00-04:00,2026-04-02 10:39:00-04:00,24155.5,2026-04-02 12:00:00-04:00,24133.75,time_exit,42.16,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-06,normal,128.5,2026-04-06 09:48:00-04:00,2026-04-06 09:49:00-04:00,24366.75,2026-04-06 09:51:00-04:00,24383.0,stop,-33.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-08,wide,162.25,2026-04-08 09:48:00-04:00,2026-04-08 09:49:00-04:00,25145.25,2026-04-08 09:51:00-04:00,25110.875,target,67.41,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-09,tight,93.75,2026-04-09 09:45:00-04:00,2026-04-09 09:46:00-04:00,25096.0,2026-04-09 09:48:00-04:00,25063.875,target,62.91,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-10,tight,82.0,2026-04-10 09:48:00-04:00,2026-04-10 09:49:00-04:00,25340.25,2026-04-10 09:50:00-04:00,25306.25,target,66.66,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-13,tight,64.75,2026-04-13 09:55:00-04:00,2026-04-13 09:56:00-04:00,25264.0,2026-04-13 09:58:00-04:00,25287.0,stop,-47.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-14,normal,100.75,2026-04-14 09:46:00-04:00,2026-04-14 09:47:00-04:00,25749.75,2026-04-14 10:04:00-04:00,25717.25,target,63.66,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-15,tight,76.75,2026-04-15 09:48:00-04:00,2026-04-15 09:49:00-04:00,26035.75,2026-04-15 09:53:00-04:00,26058.25,stop,-46.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-16,normal,108.0,2026-04-16 09:45:00-04:00,2026-04-16 09:46:00-04:00,26385.25,2026-04-16 09:50:00-04:00,26359.5,target,50.16,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-17,tight,91.25,2026-04-17 09:52:00-04:00,2026-04-17 09:53:00-04:00,26723.25,2026-04-17 09:54:00-04:00,26688.125,target,68.91,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-20,normal,93.25,2026-04-20 09:57:00-04:00,2026-04-20 09:58:00-04:00,26798.25,2026-04-20 09:59:00-04:00,26778.5,target,38.16,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-21,normal,111.75,2026-04-21 09:49:00-04:00,2026-04-21 09:50:00-04:00,26770.75,2026-04-21 09:52:00-04:00,26797.0,stop,-53.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-22,tight,79.5,2026-04-22 09:53:00-04:00,2026-04-22 09:54:00-04:00,26843.5,2026-04-22 09:54:00-04:00,26857.25,stop,-28.84,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,short,2026-04-23,normal,103.75,2026-04-23 09:45:00-04:00,2026-04-23 09:46:00-04:00,27055.0,2026-04-23 09:46:00-04:00,27072.5,stop,-36.34,human_window
fade|short|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rsi_mode=not_bear|start=09:45|stop_mode=signal_extreme|target_mode=vwap|time_exit=12:00|vwap_ext=0,fade_extreme,short,2025-11-14,wide,218.75,2025-11-14 10:30:00-05:00,2025-11-14 10:31:00-05:00,25006.25,2025-11-14 10:36:00-05:00,25035.75,stop,-60.34,human_window
