date,rule_version,tier1_rule_hash,tier2_rule_hash,a_plus_rule_hash,data_file_hash,data_last_timestamp,run_timestamp_utc,clean,quality,rth_bar_count,expected_rth_bar_count,missing_minute_count,zero_volume_rth_count,zero_volume_post_or_count,session_end_ts,expected_session_end_ts,early_close_flag,full_session_clean,full_session_quality,or_class,or_percentile,or_history_count,or_history_window,or_high,or_low,or_size,or_close_position,execute_rule,tier1_a_plus_tag,tier1_eligible,tier1_rejection_reason,tier1_breakout_ts,tier1_signal_ts,tier1_entry_ts,tier1_raw_entry_price,tier1_entry_price,tier1_stop_price,tier1_target_price,tier1_exit_ts,tier1_raw_exit_price,tier1_exit_price,tier1_exit_reason,tier1_net_pnl,tier1_signal_bar_open,tier1_signal_bar_high,tier1_signal_bar_low,tier1_signal_bar_close,tier1_signal_bar_volume,tier1_signal_bar_vwap,tier1_entry_bar_open,tier1_entry_bar_high,tier1_entry_bar_low,tier1_entry_bar_close,tier1_entry_bar_volume,tier1_entry_bar_vwap,tier1_exit_bar_open,tier1_exit_bar_high,tier1_exit_bar_low,tier1_exit_bar_close,tier1_exit_bar_volume,tier1_exit_bar_vwap,tier2_shadow_eligible,tier2_shadow_rejection_reason,tier2_shadow_breakout_ts,tier2_shadow_signal_ts,tier2_shadow_entry_ts,tier2_shadow_raw_entry_price,tier2_shadow_entry_price,tier2_shadow_stop_price,tier2_shadow_target_price,tier2_shadow_exit_ts,tier2_shadow_raw_exit_price,tier2_shadow_exit_price,tier2_shadow_exit_reason,tier2_shadow_net_pnl,tier2_shadow_signal_bar_open,tier2_shadow_signal_bar_high,tier2_shadow_signal_bar_low,tier2_shadow_signal_bar_close,tier2_shadow_signal_bar_volume,tier2_shadow_signal_bar_vwap,tier2_shadow_entry_bar_open,tier2_shadow_entry_bar_high,tier2_shadow_entry_bar_low,tier2_shadow_entry_bar_close,tier2_shadow_entry_bar_volume,tier2_shadow_entry_bar_vwap,tier2_shadow_exit_bar_open,tier2_shadow_exit_bar_high,tier2_shadow_exit_bar_low,tier2_shadow_exit_bar_close,tier2_shadow_exit_bar_volume,tier2_shadow_exit_bar_vwap,a_plus_shadow_eligible,a_plus_shadow_rejection_reason,a_plus_shadow_breakout_ts,a_plus_shadow_signal_ts,a_plus_shadow_entry_ts,a_plus_shadow_raw_entry_price,a_plus_shadow_entry_price,a_plus_shadow_stop_price,a_plus_shadow_target_price,a_plus_shadow_exit_ts,a_plus_shadow_raw_exit_price,a_plus_shadow_exit_price,a_plus_shadow_exit_reason,a_plus_shadow_net_pnl,a_plus_shadow_signal_bar_open,a_plus_shadow_signal_bar_high,a_plus_shadow_signal_bar_low,a_plus_shadow_signal_bar_close,a_plus_shadow_signal_bar_volume,a_plus_shadow_signal_bar_vwap,a_plus_shadow_entry_bar_open,a_plus_shadow_entry_bar_high,a_plus_shadow_entry_bar_low,a_plus_shadow_entry_bar_close,a_plus_shadow_entry_bar_volume,a_plus_shadow_entry_bar_vwap,a_plus_shadow_exit_bar_open,a_plus_shadow_exit_bar_high,a_plus_shadow_exit_bar_low,a_plus_shadow_exit_bar_close,a_plus_shadow_exit_bar_volume,a_plus_shadow_exit_bar_vwap
2023-05-15,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,173,390,217,172,172,2023-05-15 15:59:00-04:00,2023-05-15 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,385,390,5,382,374,2023-05-25 15:59:00-04:00,2023-05-25 15:59:00-04:00,False,False,zero_volume_or_and_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-26,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,381,390,9,371,366,2023-05-26 15:59:00-04:00,2023-05-26 15:59:00-04:00,False,False,zero_volume_or_and_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,390,375,2023-05-31 15:59:00-04:00,2023-05-31 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,240,390,150,237,237,2023-06-01 15:59:00-04:00,2023-06-01 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,390,375,2023-06-06 15:59:00-04:00,2023-06-06 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,50,390,340,49,49,2023-06-12 15:59:00-04:00,2023-06-12 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-14,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,299,390,91,298,298,2023-06-14 15:59:00-04:00,2023-06-14 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-15,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,124,390,266,123,123,2023-06-15 15:59:00-04:00,2023-06-15 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,389,375,2023-06-16 15:59:00-04:00,2023-06-16 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,280,390,110,278,278,2023-06-26 15:59:00-04:00,2023-06-26 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,382,390,8,381,375,2023-06-27 15:59:00-04:00,2023-06-27 15:59:00-04:00,False,False,zero_volume_or_and_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,372,390,18,369,369,2023-06-30 15:59:00-04:00,2023-06-30 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-03,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,210,390,180,210,195,2023-07-03 12:59:00-04:00,2023-07-03 15:59:00-04:00,False,False,zero_volume_or_and_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,340,390,50,339,339,2023-07-05 15:59:00-04:00,2023-07-05 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,387,372,2023-07-13 15:59:00-04:00,2023-07-13 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-18,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,212,390,178,211,211,2023-07-18 15:59:00-04:00,2023-07-18 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-19,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,390,375,2023-07-19 15:59:00-04:00,2023-07-19 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-20,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,388,373,2023-07-20 15:59:00-04:00,2023-07-20 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-08,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,261,390,129,259,259,2023-08-08 15:59:00-04:00,2023-08-08 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-09,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,278,390,112,277,277,2023-08-09 15:59:00-04:00,2023-08-09 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-15,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,348,390,42,346,346,2023-08-15 15:59:00-04:00,2023-08-15 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-16,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,390,375,2023-08-16 15:59:00-04:00,2023-08-16 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-17,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,115,390,275,114,114,2023-08-17 15:59:00-04:00,2023-08-17 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-24,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,374,390,16,372,372,2023-08-24 15:59:00-04:00,2023-08-24 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,285,390,105,283,283,2023-08-29 15:59:00-04:00,2023-08-29 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,252,390,138,249,249,2023-08-31 15:59:00-04:00,2023-08-31 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,390,375,2023-09-01 15:59:00-04:00,2023-09-01 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,329,390,61,328,328,2023-09-06 15:59:00-04:00,2023-09-06 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-08,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,206,390,184,205,205,2023-09-08 15:59:00-04:00,2023-09-08 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,31,390,359,30,30,2023-09-12 15:59:00-04:00,2023-09-12 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,378,363,2023-09-13 15:59:00-04:00,2023-09-13 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,245,390,145,243,243,2023-09-14 15:59:00-04:00,2023-09-14 15:59:00-04:00,False,False,zero_volume_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,late_start,387,390,3,382,371,2023-09-15 15:59:00-04:00,2023-09-15 15:59:00-04:00,False,False,zero_volume_or_and_post_or+missing_rth_minutes,unknown,,0,20,,,,,tier1_pilot,False,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,late_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,387,372,2023-09-18 15:59:00-04:00,2023-09-18 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,0,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
